name,filepath,text,preprocessed_ws,preprocessed_wos,innov_ws,innov_perwd_ws
1,c:\Users\amcke\source\Repos\MAN7916\local_data\aussie\About\1.txt,"Visy began manufacturing corrugated cardboard boxes in Melbourne, Australia, in 1948 and has grown to become one of the world's leading privately owned packaging, paper and recycling companies


Visy's past, present and future are linked by a commitment to growth, through meeting our customers' needs and the wise use and re-use of scarce resources.


In 2007-2008 Visy:

Opened its first recycled Materials Recovery Facility (MRF) in New Zealand
Employed over 5,600 people
Operated from 110 sites
Manufactured more than 700,000 tonnes of 100% recycled packaging paper and 300,000 tonnes of plantation-sourced kraft paper
Produced more than 850,000 tonnes of packaging products
Collected, sorted or processed more than 2 million tonnes of used industrial and post-consumer materials
Generated more than $2.3 billion in revenue
Through The Pratt Foundation, donated over $13 million enriching the lives of the community
Visy's success depends on carefully balancing economic, environmental and social factors. Being truly sustainable is a journey of continuous improvement, learning and adaptation.


Looking forward, Visy is committed to reinvesting in new and better business activities and our new vision has a particular focus and emphasis on:



Working with customers to build solutions which make them more profitable;
Continuing to build our world class team of people;
Building on our strengths to lay the foundation for future growth;
Accelerating our innovation and technology initiatives;
Enhancing our leadership position in environmental and sustainability initiatives; and
Upgrading our systems, processes and procedures with an emphasis on governance.

It is through the dedication, skills and initative of our people that Visy has prospered and will continue to move ahead.","[['visy', 'began', 'manufacturing', 'corrugated', 'cardboard', 'boxes', 'in', 'melbourne', 'australia', 'in', 'and', 'has', 'grown', 'to', 'become', 'one', 'of', 'the', 'world', ""'s"", 'leading', 'privately', 'owned', 'packaging', 'paper', 'and', 'recycling', 'companies', 'visy', ""'s"", 'past', 'present', 'and', 'future', 'are', 'linked', 'by', 'a', 'commitment', 'to', 'growth', 'through', 'meeting', 'our', 'customers', 'needs', 'and', 'the', 'wise', 'use', 'and', 're', 'use', 'of', 'scarce', 'resources'], ['in', 'visy', 'opened', 'its', 'first', 'recycled', 'materials', 'recovery', 'facility', 'mrf', 'in', 'new', 'zealand', 'employed', 'over', '5,600', 'people', 'operated', 'from', 'sites', 'manufactured', 'more', 'than', '700,000', 'tonnes', 'of', 'recycled', 'packaging', 'paper', 'and', '300,000', 'tonnes', 'of', 'plantation', 'sourced', 'kraft', 'paper', 'produced', 'more', 'than', '850,000', 'tonnes', 'of', 'packaging', 'products', 'collected', 'sorted', 'or', 'processed', 'more', 'than', 'million', 'tonnes', 'of', 'used', 'industrial', 'and', 'post', 'consumer', 'materials', 'generated', 'more', 'than', '$', '2.3', 'billion', 'in', 'revenue', 'through', 'the', 'pratt', 'foundation', 'donated', 'over', '$', 'million', 'enriching', 'the', 'lives', 'of', 'the', 'community', 'visy', ""'s"", 'success', 'depends', 'on', 'carefully', 'balancing', 'economic', 'environmental', 'and', 'social', 'factors'], ['being', 'truly', 'sustainable', 'is', 'a', 'journey', 'of', 'continuous', 'improvement', 'learning', 'and', 'adaptation'], ['looking', 'forward', 'visy', 'is', 'committed', 'to', 'reinvesting', 'in', 'new', 'and', 'better', 'business', 'activities', 'and', 'our', 'new', 'vision', 'has', 'a', 'particular', 'focus', 'and', 'emphasis', 'on', 'working', 'with', 'customers', 'to', 'build', 'solutions', 'which', 'make', 'them', 'more', 'profitable', 'continuing', 'to', 'build', 'our', 'world', 'class', 'team', 'of', 'people', 'building', 'on', 'our', 'strengths', 'to', 'lay', 'the', 'foundation', 'for', 'future', 'growth', 'accelerating', 'our', 'innovation', 'and', 'technology', 'initiatives', 'enhancing', 'our', 'leadership', 'position', 'in', 'environmental', 'and', 'sustainability', 'initiatives', 'and', 'upgrading', 'our', 'systems', 'processes', 'and', 'procedures', 'with', 'an', 'emphasis', 'on', 'governance'], ['it', 'is', 'through', 'the', 'dedication', 'skills', 'and', 'initative', 'of', 'our', 'people', 'that', 'visy', 'has', 'prospered', 'and', 'will', 'continue', 'to', 'move', 'ahead']]","[['visy', 'began', 'manufacturing', 'corrugated', 'cardboard', 'boxes', 'melbourne', 'australia', 'grown', 'world', 'leading', 'privately', 'owned', 'packaging', 'paper', 'recycling', 'companies', 'visy', 'past', 'present', 'future', 'linked', 'commitment', 'growth', 'meeting', 'customers', 'needs', 'wise', 'use', 'use', 'scarce', 'resources'], ['visy', 'opened', 'recycled', 'materials', 'recovery', 'facility', 'mrf', 'new', 'zealand', 'employed', '5,600', 'people', 'operated', 'sites', 'manufactured', '700,000', 'tonnes', 'recycled', 'packaging', 'paper', '300,000', 'tonnes', 'plantation', 'sourced', 'kraft', 'paper', 'produced', '850,000', 'tonnes', 'packaging', 'products', 'collected', 'sorted', 'processed', 'million', 'tonnes', 'industrial', 'post', 'consumer', 'materials', 'generated', '$', '2.3', 'billion', 'revenue', 'pratt', 'foundation', 'donated', '$', 'million', 'enriching', 'lives', 'community', 'visy', 'success', 'depends', 'carefully', 'balancing', 'economic', 'environmental', 'social', 'factors'], ['truly', 'sustainable', 'journey', 'continuous', 'improvement', 'learning', 'adaptation'], ['looking', 'forward', 'visy', 'committed', 'reinvesting', 'new', 'better', 'business', 'activities', 'new', 'vision', 'particular', 'focus', 'emphasis', 'working', 'customers', 'build', 'solutions', 'profitable', 'continuing', 'build', 'world', 'class', 'team', 'people', 'building', 'strengths', 'lay', 'foundation', 'future', 'growth', 'accelerating', 'innovation', 'technology', 'initiatives', 'enhancing', 'leadership', 'position', 'environmental', 'sustainability', 'initiatives', 'upgrading', 'systems', 'processes', 'procedures', 'emphasis', 'governance'], ['dedication', 'skills', 'initative', 'people', 'visy', 'prospered', 'continue', 'ahead']]",1,0.0037735849056603774
10,c:\Users\amcke\source\Repos\MAN7916\local_data\aussie\About\10.txt,"Welcome to Primo Smallgoods

Primo Smallgoods is the largest producer of ham, bacon and smallgoods in Australia. From humble beginnings, this family owned and operated company has gone on to become a household name.

Catering for both the domestic and export markets, Primo holds a unique position in the industry by owning and operating abattoirs, manufacturing plants, packing facilities and distribution warehouses. By controlling these critical stages of the production and distribution process, Primo maintains the highest level of quality control in the industry. Our customers know that when buying from Primo, they will only receive products of the highest quality, on time, every time.

To ensure we maintain our position of leadership within the meat and smallgoods industry, Primo continually trains and develops young employees for the challenges that will face them both today and in the future. Research and development ensures we remain a leader in product innovation, whilst capital expenditure enables us to continually be the lowest cost producer.

To remain at the forefront of the industry, we benchmark our costs against the best practice globally, not locally. We remain proactive and continue to be focused. The loyalty of our people and their dedication to our customers is, without doubt, our greatest competitive advantage.

To ensure our future remains as bright as our past we will continue to build on our strengths, eliminate our weaknesses, and to be the market leader.

Paul Lederer
Managing Director, 
Primo Smallgoods","[['welcome', 'to', 'primo', 'smallgoods', 'primo', 'smallgoods', 'is', 'the', 'largest', 'producer', 'of', 'ham', 'bacon', 'and', 'smallgoods', 'in', 'australia'], ['from', 'humble', 'beginnings', 'this', 'family', 'owned', 'and', 'operated', 'company', 'has', 'gone', 'on', 'to', 'become', 'a', 'household', 'name'], ['catering', 'for', 'both', 'the', 'domestic', 'and', 'export', 'markets', 'primo', 'holds', 'a', 'unique', 'position', 'in', 'the', 'industry', 'by', 'owning', 'and', 'operating', 'abattoirs', 'manufacturing', 'plants', 'packing', 'facilities', 'and', 'distribution', 'warehouses'], ['by', 'controlling', 'these', 'critical', 'stages', 'of', 'the', 'production', 'and', 'distribution', 'process', 'primo', 'maintains', 'the', 'highest', 'level', 'of', 'quality', 'control', 'in', 'the', 'industry'], ['our', 'customers', 'know', 'that', 'when', 'buying', 'from', 'primo', 'they', 'will', 'only', 'receive', 'products', 'of', 'the', 'highest', 'quality', 'on', 'time', 'every', 'time'], ['to', 'ensure', 'we', 'maintain', 'our', 'position', 'of', 'leadership', 'within', 'the', 'meat', 'and', 'smallgoods', 'industry', 'primo', 'continually', 'trains', 'and', 'develops', 'young', 'employees', 'for', 'the', 'challenges', 'that', 'will', 'face', 'them', 'both', 'today', 'and', 'in', 'the', 'future'], ['research', 'and', 'development', 'ensures', 'we', 'remain', 'a', 'leader', 'in', 'product', 'innovation', 'whilst', 'capital', 'expenditure', 'enables', 'us', 'to', 'continually', 'be', 'the', 'lowest', 'cost', 'producer'], ['to', 'remain', 'at', 'the', 'forefront', 'of', 'the', 'industry', 'we', 'benchmark', 'our', 'costs', 'against', 'the', 'best', 'practice', 'globally', 'not', 'locally'], ['we', 'remain', 'proactive', 'and', 'continue', 'to', 'be', 'focused'], ['the', 'loyalty', 'of', 'our', 'people', 'and', 'their', 'dedication', 'to', 'our', 'customers', 'is', 'without', 'doubt', 'our', 'greatest', 'competitive', 'advantage'], ['to', 'ensure', 'our', 'future', 'remains', 'as', 'bright', 'as', 'our', 'past', 'we', 'will', 'continue', 'to', 'build', 'on', 'our', 'strengths', 'eliminate', 'our', 'weaknesses', 'and', 'to', 'be', 'the', 'market', 'leader'], ['paul', 'lederer', 'managing', 'director', 'primo', 'smallgoods']]","[['welcome', 'primo', 'smallgoods', 'primo', 'smallgoods', 'largest', 'producer', 'ham', 'bacon', 'smallgoods', 'australia'], ['humble', 'beginnings', 'family', 'owned', 'operated', 'company', 'gone', 'household'], ['catering', 'domestic', 'export', 'markets', 'primo', 'holds', 'unique', 'position', 'industry', 'owning', 'operating', 'abattoirs', 'manufacturing', 'plants', 'packing', 'facilities', 'distribution', 'warehouses'], ['controlling', 'critical', 'stages', 'production', 'distribution', 'process', 'primo', 'maintains', 'highest', 'level', 'quality', 'control', 'industry'], ['customers', 'know', 'buying', 'primo', 'receive', 'products', 'highest', 'quality', 'time', 'time'], ['ensure', 'maintain', 'position', 'leadership', 'meat', 'smallgoods', 'industry', 'primo', 'continually', 'trains', 'develops', 'young', 'employees', 'challenges', 'face', 'today', 'future'], ['research', 'development', 'ensures', 'remain', 'leader', 'product', 'innovation', 'whilst', 'capital', 'expenditure', 'enables', 'continually', 'lowest', 'cost', 'producer'], ['remain', 'forefront', 'industry', 'benchmark', 'costs', 'best', 'practice', 'globally', 'locally'], ['remain', 'proactive', 'continue', 'focused'], ['loyalty', 'people', 'dedication', 'customers', 'doubt', 'greatest', 'competitive', 'advantage'], ['ensure', 'future', 'remains', 'bright', 'past', 'continue', 'build', 'strengths', 'eliminate', 'weaknesses', 'market', 'leader'], ['paul', 'lederer', 'managing', 'director', 'primo', 'smallgoods']]",2,0.008333333333333333
11,c:\Users\amcke\source\Repos\MAN7916\local_data\aussie\About\11.txt,"About Us
The Scott Group of Companies with its head office located in Mount Gambier, South Australia, is a privately-owned, highly diversified portfolio of operation business units in the fields of:
 Transport  General, Refrigerated & Bulk Liquids
 Contract Warehouse & Distribution
 Fuel Distributor & Service Stations
 Media
 Pastoral Properties
The Company commenced operations in 1952 when Company Founder, the late Mr Allan Scott (AO) arrived in Mount Gambier to commence his trucking empire. Today the Group has extensive sales and employs over 950 people.","[['about', 'us', 'the', 'scott', 'group', 'of', 'companies', 'with', 'its', 'head', 'office', 'located', 'in', 'mount', 'gambier', 'south', 'australia', 'is', 'a', 'privately', 'owned', 'highly', 'diversified', 'portfolio', 'of', 'operation', 'business', 'units', 'in', 'the', 'fields', 'of', 'transport', 'general', 'refrigerated', 'bulk', 'liquids', 'contract', 'warehouse', 'distribution', 'fuel', 'distributor', 'service', 'stations', 'media', 'pastoral', 'properties', 'the', 'company', 'commenced', 'operations', 'in', 'when', 'company', 'founder', 'the', 'late', 'mr', 'allan', 'scott', 'ao', 'arrived', 'in', 'mount', 'gambier', 'to', 'commence', 'his', 'trucking', 'empire'], ['today', 'the', 'group', 'has', 'extensive', 'sales', 'and', 'employs', 'over', 'people']]","[['scott', 'group', 'companies', 'head', 'office', 'located', 'mount', 'gambier', 'south', 'australia', 'privately', 'owned', 'highly', 'diversified', 'portfolio', 'operation', 'business', 'units', 'fields', 'transport', 'general', 'refrigerated', 'bulk', 'liquids', 'contract', 'warehouse', 'distribution', 'fuel', 'distributor', 'service', 'stations', 'media', 'pastoral', 'properties', 'company', 'commenced', 'operations', 'company', 'founder', 'late', 'mr', 'allan', 'scott', 'ao', 'arrived', 'mount', 'gambier', 'commence', 'trucking', 'empire'], ['today', 'group', 'extensive', 'sales', 'employs', 'people']]",0,0.0
12,c:\Users\amcke\source\Repos\MAN7916\local_data\aussie\About\12.txt,"Hutchinson Builders is Queenslands largest privately owned construction company with turnover exceeding $1 billion per annum and major projects underway throughout Australia.
Hutchinson Builders has a proud heritage that has been meticulously crafted over almost a century of committed effort. Established in 1912, the collective effort of the Hutchies team has seen our capabilities and expertise evolve into a large-scale construction company that has recently expanded beyond the traditional building and civil sectors into the mining and engineering sectors.
With more than 900 experienced and skilled staff supported by an exceptional financial capacity and an impeccable reputation for integrity and fair dealing we provide a co-operative and flexible approach to contractual relations
We provide a no-obligation design development and cost planning service and are well geared to service every geographical area throughout Australia including islands and regional, rural and remote areas.
We know that we are extremely competitive and naturally welcome discussion about any upcoming project.","[['hutchinson', 'builders', 'is', 'queenslands', 'largest', 'privately', 'owned', 'construction', 'company', 'with', 'turnover', 'exceeding', '$', 'billion', 'per', 'annum', 'and', 'major', 'projects', 'underway', 'throughout', 'australia'], ['hutchinson', 'builders', 'has', 'a', 'proud', 'heritage', 'that', 'has', 'been', 'meticulously', 'crafted', 'over', 'almost', 'a', 'century', 'of', 'committed', 'effort'], ['established', 'in', 'the', 'collective', 'effort', 'of', 'the', 'hutchies', 'team', 'has', 'seen', 'our', 'capabilities', 'and', 'expertise', 'evolve', 'into', 'a', 'large', 'scale', 'construction', 'company', 'that', 'has', 'recently', 'expanded', 'beyond', 'the', 'traditional', 'building', 'and', 'civil', 'sectors', 'into', 'the', 'mining', 'and', 'engineering', 'sectors'], ['with', 'more', 'than', 'experienced', 'and', 'skilled', 'staff', 'supported', 'by', 'an', 'exceptional', 'financial', 'capacity', 'and', 'an', 'impeccable', 'reputation', 'for', 'integrity', 'and', 'fair', 'dealing', 'we', 'provide', 'a', 'co', 'operative', 'and', 'flexible', 'approach', 'to', 'contractual', 'relations', 'we', 'provide', 'a', 'no', 'obligation', 'design', 'development', 'and', 'cost', 'planning', 'service', 'and', 'are', 'well', 'geared', 'to', 'service', 'every', 'geographical', 'area', 'throughout', 'australia', 'including', 'islands', 'and', 'regional', 'rural', 'and', 'remote', 'areas'], ['we', 'know', 'that', 'we', 'are', 'extremely', 'competitive', 'and', 'naturally', 'welcome', 'discussion', 'about', 'any', 'upcoming', 'project']]","[['hutchinson', 'builders', 'queenslands', 'largest', 'privately', 'owned', 'construction', 'company', 'turnover', 'exceeding', '$', 'billion', 'annum', 'major', 'projects', 'underway', 'australia'], ['hutchinson', 'builders', 'proud', 'heritage', 'meticulously', 'crafted', 'century', 'committed', 'effort'], ['established', 'collective', 'effort', 'hutchies', 'team', 'seen', 'capabilities', 'expertise', 'evolve', 'large', 'scale', 'construction', 'company', 'recently', 'expanded', 'traditional', 'building', 'civil', 'sectors', 'mining', 'engineering', 'sectors'], ['experienced', 'skilled', 'staff', 'supported', 'exceptional', 'financial', 'capacity', 'impeccable', 'reputation', 'integrity', 'fair', 'dealing', 'provide', 'co', 'operative', 'flexible', 'approach', 'contractual', 'relations', 'provide', 'obligation', 'design', 'development', 'cost', 'planning', 'service', 'geared', 'service', 'geographical', 'area', 'australia', 'including', 'islands', 'regional', 'rural', 'remote', 'areas'], ['know', 'extremely', 'competitive', 'naturally', 'welcome', 'discussion', 'upcoming', 'project']]",0,0.0
13,c:\Users\amcke\source\Repos\MAN7916\local_data\aussie\About\13.txt,"Overview

Peregrine Corporation is one of Adelaide's greatest success stories. 

The company was formed in 1984 with a single service station at Woodville Park and grew into a convenience business which now has over 50 sites in Adelaide. The business continues to grow due to its relentless focus on delivering the best customer service and creating a working environment that fosters the happiness and development of its employees.

Peregrine Corporation has developed a unique and diversified convenience business including a number of different brands. These are grouped together under the 'On The Run' umbrella, which depending on the site will include several or all of the different brands and offers.

Peregrine Corporation will be the leading retailer in every market segment it operates in by delivering excellence in service, range, cleanliness and presentation to our customers every time they visit.","[['overview', 'peregrine', 'corporation', 'is', 'one', 'of', 'adelaide', ""'s"", 'greatest', 'success', 'stories'], ['the', 'company', 'was', 'formed', 'in', 'with', 'a', 'single', 'service', 'station', 'at', 'woodville', 'park', 'and', 'grew', 'into', 'a', 'convenience', 'business', 'which', 'now', 'has', 'over', 'sites', 'in', 'adelaide'], ['the', 'business', 'continues', 'to', 'grow', 'due', 'to', 'its', 'relentless', 'focus', 'on', 'delivering', 'the', 'best', 'customer', 'service', 'and', 'creating', 'a', 'working', 'environment', 'that', 'fosters', 'the', 'happiness', 'and', 'development', 'of', 'its', 'employees'], ['peregrine', 'corporation', 'has', 'developed', 'a', 'unique', 'and', 'diversified', 'convenience', 'business', 'including', 'a', 'number', 'of', 'different', 'brands'], ['these', 'are', 'grouped', 'together', 'under', 'the', 'on', 'the', 'run', 'umbrella', 'which', 'depending', 'on', 'the', 'site', 'will', 'include', 'several', 'or', 'all', 'of', 'the', 'different', 'brands', 'and', 'offers'], ['peregrine', 'corporation', 'will', 'be', 'the', 'leading', 'retailer', 'in', 'every', 'market', 'segment', 'it', 'operates', 'in', 'by', 'delivering', 'excellence', 'in', 'service', 'range', 'cleanliness', 'and', 'presentation', 'to', 'our', 'customers', 'every', 'time', 'they', 'visit']]","[['overview', 'peregrine', 'corporation', 'adelaide', 'greatest', 'success', 'stories'], ['company', 'formed', 'single', 'service', 'station', 'woodville', 'park', 'grew', 'convenience', 'business', 'sites', 'adelaide'], ['business', 'continues', 'grow', 'relentless', 'focus', 'delivering', 'best', 'customer', 'service', 'creating', 'working', 'environment', 'fosters', 'happiness', 'development', 'employees'], ['peregrine', 'corporation', 'developed', 'unique', 'diversified', 'convenience', 'business', 'including', 'number', 'different', 'brands'], ['grouped', 'run', 'umbrella', 'depending', 'site', 'include', 'different', 'brands', 'offers'], ['peregrine', 'corporation', 'leading', 'retailer', 'market', 'segment', 'operates', 'delivering', 'excellence', 'service', 'range', 'cleanliness', 'presentation', 'customers', 'time', 'visit']]",1,0.007194244604316547
14,c:\Users\amcke\source\Repos\MAN7916\local_data\aussie\About\14.txt,"VIP Packaging is the leading plastic and steel packaging solutions provider in Australia and New Zealand, delivering innovative technologies and sustainable outcomes for our customers.

VIP Packaging uses superior technology to create solutions which enhance brand value through performance and differentiation.

Our products and services include a variety of plastic and steel packaging options, closure systems, extrusion and thermoformed packaging and a Sustainability Services division that is dedicated to achieving VIP Packaging's objective of 100% recyclability.

From major FMCG and niche consumer food and beverage, personal care, pharmaceutical, household and surface coatings applications through to the industrially based chemical, agricultural, petroleum and building industries, VIP Packaging delivers stand out solutions that add value to your business - whatever shape your brand takes.","[['vip', 'packaging', 'is', 'the', 'leading', 'plastic', 'and', 'steel', 'packaging', 'solutions', 'provider', 'in', 'australia', 'and', 'new', 'zealand', 'delivering', 'innovative', 'technologies', 'and', 'sustainable', 'outcomes', 'for', 'our', 'customers'], ['vip', 'packaging', 'uses', 'superior', 'technology', 'to', 'create', 'solutions', 'which', 'enhance', 'brand', 'value', 'through', 'performance', 'and', 'differentiation'], ['our', 'products', 'and', 'services', 'include', 'a', 'variety', 'of', 'plastic', 'and', 'steel', 'packaging', 'options', 'closure', 'systems', 'extrusion', 'and', 'thermoformed', 'packaging', 'and', 'a', 'sustainability', 'services', 'division', 'that', 'is', 'dedicated', 'to', 'achieving', 'vip', 'packaging', ""'s"", 'objective', 'of', 'recyclability'], ['from', 'major', 'fmcg', 'and', 'niche', 'consumer', 'food', 'and', 'beverage', 'personal', 'care', 'pharmaceutical', 'household', 'and', 'surface', 'coatings', 'applications', 'through', 'to', 'the', 'industrially', 'based', 'chemical', 'agricultural', 'petroleum', 'and', 'building', 'industries', 'vip', 'packaging', 'delivers', 'stand', 'out', 'solutions', 'that', 'add', 'value', 'to', 'your', 'business', 'whatever', 'shape', 'your', 'brand', 'takes']]","[['vip', 'packaging', 'leading', 'plastic', 'steel', 'packaging', 'solutions', 'provider', 'australia', 'new', 'zealand', 'delivering', 'innovative', 'technologies', 'sustainable', 'outcomes', 'customers'], ['vip', 'packaging', 'uses', 'superior', 'technology', 'create', 'solutions', 'enhance', 'brand', 'value', 'performance', 'differentiation'], ['products', 'services', 'include', 'variety', 'plastic', 'steel', 'packaging', 'options', 'closure', 'systems', 'extrusion', 'thermoformed', 'packaging', 'sustainability', 'services', 'division', 'dedicated', 'achieving', 'vip', 'packaging', 'objective', 'recyclability'], ['major', 'fmcg', 'niche', 'consumer', 'food', 'beverage', 'personal', 'care', 'pharmaceutical', 'household', 'surface', 'coatings', 'applications', 'industrially', 'based', 'chemical', 'agricultural', 'petroleum', 'building', 'industries', 'vip', 'packaging', 'delivers', 'stand', 'solutions', 'add', 'value', 'business', 'shape', 'brand', 'takes']]",1,0.008264462809917356
15,c:\Users\amcke\source\Repos\MAN7916\local_data\aussie\About\15.txt,"Established in 1952 with the purchase of a single flour mill, the Manildra Group of companies has since undergone steady growth. The company is now the largest user of wheat for industrial purposes in Australia processing some 1 million tonnes of wheat per annum.

Over the last 50 years Manildra has vertically integrated and as a result diversified the product range to include flour, pre-mixes and products derived from flour such as modified starches, glucose syrups, maltodextrine, gluten, specialty protein products and ethanol.

Click here to view Manildra Groups latest television commercials Ethanol one and Ethanol two, focusing on the benefits of ethanol.

For more information about Manildra, please contact us or alternatively download the
Manildra Group Brochure.","[['established', 'in', 'with', 'the', 'purchase', 'of', 'a', 'single', 'flour', 'mill', 'the', 'manildra', 'group', 'of', 'companies', 'has', 'since', 'undergone', 'steady', 'growth'], ['the', 'company', 'is', 'now', 'the', 'largest', 'user', 'of', 'wheat', 'for', 'industrial', 'purposes', 'in', 'australia', 'processing', 'some', 'million', 'tonnes', 'of', 'wheat', 'per', 'annum'], ['over', 'the', 'last', 'years', 'manildra', 'has', 'vertically', 'integrated', 'and', 'as', 'a', 'result', 'diversified', 'the', 'product', 'range', 'to', 'include', 'flour', 'pre', 'mixes', 'and', 'products', 'derived', 'from', 'flour', 'such', 'as', 'modified', 'starches', 'glucose', 'syrups', 'maltodextrine', 'gluten', 'specialty', 'protein', 'products', 'and', 'ethanol'], ['click', 'here', 'to', 'view', 'manildra', 'groups', 'latest', 'television', 'commercials', 'ethanol', 'one', 'and', 'ethanol', 'two', 'focusing', 'on', 'the', 'benefits', 'of', 'ethanol'], ['for', 'more', 'information', 'about', 'manildra', 'please', 'contact', 'us', 'or', 'alternatively', 'download', 'the', 'manildra', 'group', 'brochure']]","[['established', 'purchase', 'single', 'flour', 'mill', 'manildra', 'group', 'companies', 'undergone', 'steady', 'growth'], ['company', 'largest', 'user', 'wheat', 'industrial', 'purposes', 'australia', 'processing', 'million', 'tonnes', 'wheat', 'annum'], ['years', 'manildra', 'vertically', 'integrated', 'result', 'diversified', 'product', 'range', 'include', 'flour', 'pre', 'mixes', 'products', 'derived', 'flour', 'modified', 'starches', 'glucose', 'syrups', 'maltodextrine', 'gluten', 'specialty', 'protein', 'products', 'ethanol'], ['click', 'view', 'manildra', 'groups', 'latest', 'television', 'commercials', 'ethanol', 'ethanol', 'focusing', 'benefits', 'ethanol'], ['information', 'manildra', 'contact', 'alternatively', 'download', 'manildra', 'group', 'brochure']]",0,0.0
16,c:\Users\amcke\source\Repos\MAN7916\local_data\aussie\About\16.txt,"The Peter Warren family of automotive dealerships has served customers in Liverpool and the south west of Sydney since 1958. Today, we operate 14 of the most popular new car franchises all from our 22 acre site under our ""Harbour Bridge"" at Warwick Farm. Ford and FPV, Toyota,  Mercedes Benz, Honda, Volvo, Chrysler, Jeep, Dodge, Kia, Suzuki, Hyundai, Peugeot and Renault . We also maintain an inventory of over 250 Risk Free Certified used cars.

Our primary goal is to give our customers the same excellent service that we would hope to receive ourselves.

It is our philosophy that by supporting civic events and community services, we help make our communities nicer places in which to live and do business. We have been long time supporters of: Liverpool Hospital and the Red Cross Blood Bank, the Canterbury Bulldogs and the Liverpool Council Jazz Festival, local rotary groups and we are supporters of the Fairfield and Cabramatta policeman of the year awards. We are also proud supporters of the Vietnamese community through sponsorship of Vietnam Sydney radio, the Vietnamese Cultural Centre and the Vietnamese New Year Festival 2009","[['the', 'peter', 'warren', 'family', 'of', 'automotive', 'dealerships', 'has', 'served', 'customers', 'in', 'liverpool', 'and', 'the', 'south', 'west', 'of', 'sydney', 'since'], ['today', 'we', 'operate', 'of', 'the', 'most', 'popular', 'new', 'car', 'franchises', 'all', 'from', 'our', 'acre', 'site', 'under', 'our', 'harbour', 'bridge', 'at', 'warwick', 'farm'], ['ford', 'and', 'fpv', 'toyota', 'mercedes', 'benz', 'honda', 'volvo', 'chrysler', 'jeep', 'dodge', 'kia', 'suzuki', 'hyundai', 'peugeot', 'and', 'renault'], ['we', 'also', 'maintain', 'an', 'inventory', 'of', 'over', 'risk', 'free', 'certified', 'used', 'cars'], ['our', 'primary', 'goal', 'is', 'to', 'give', 'our', 'customers', 'the', 'same', 'excellent', 'service', 'that', 'we', 'would', 'hope', 'to', 'receive', 'ourselves'], ['it', 'is', 'our', 'philosophy', 'that', 'by', 'supporting', 'civic', 'events', 'and', 'community', 'services', 'we', 'help', 'make', 'our', 'communities', 'nicer', 'places', 'in', 'which', 'to', 'live', 'and', 'do', 'business'], ['we', 'have', 'been', 'long', 'time', 'supporters', 'of', 'liverpool', 'hospital', 'and', 'the', 'red', 'cross', 'blood', 'bank', 'the', 'canterbury', 'bulldogs', 'and', 'the', 'liverpool', 'council', 'jazz', 'festival', 'local', 'rotary', 'groups', 'and', 'we', 'are', 'supporters', 'of', 'the', 'fairfield', 'and', 'cabramatta', 'policeman', 'of', 'the', 'year', 'awards'], ['we', 'are', 'also', 'proud', 'supporters', 'of', 'the', 'vietnamese', 'community', 'through', 'sponsorship', 'of', 'vietnam', 'sydney', 'radio', 'the', 'vietnamese', 'cultural', 'centre', 'and', 'the', 'vietnamese', 'new', 'year', 'festival']]","[['peter', 'warren', 'family', 'automotive', 'dealerships', 'served', 'customers', 'liverpool', 'south', 'west', 'sydney'], ['today', 'operate', 'popular', 'new', 'car', 'franchises', 'acre', 'site', 'harbour', 'bridge', 'warwick', 'farm'], ['ford', 'fpv', 'toyota', 'mercedes', 'benz', 'honda', 'volvo', 'chrysler', 'jeep', 'dodge', 'kia', 'suzuki', 'hyundai', 'peugeot', 'renault'], ['maintain', 'inventory', 'risk', 'free', 'certified', 'cars'], ['primary', 'goal', 'customers', 'excellent', 'service', 'hope', 'receive'], ['philosophy', 'supporting', 'civic', 'events', 'community', 'services', 'help', 'communities', 'nicer', 'places', 'live', 'business'], ['long', 'time', 'supporters', 'liverpool', 'hospital', 'red', 'cross', 'blood', 'bank', 'canterbury', 'bulldogs', 'liverpool', 'council', 'jazz', 'festival', 'local', 'rotary', 'groups', 'supporters', 'fairfield', 'cabramatta', 'policeman', 'year', 'awards'], ['proud', 'supporters', 'vietnamese', 'community', 'sponsorship', 'vietnam', 'sydney', 'radio', 'vietnamese', 'cultural', 'centre', 'vietnamese', 'new', 'year', 'festival']]",0,0.0
